node	x	y	z
67573	734479.431317	4777637.633028	0.000000
67574	734424.284757	4777637.359130	0.000000
67583	734485.139279	4777665.871920	0.000000
67593	734411.957332	4777263.009745	0.000000
67598	734404.171787	4777264.598863	0.000000
67604	734391.979276	4777274.709344	0.000000
67609	734393.269746	4777279.112423	0.000000
67612	734267.558978	4777300.108349	0.000000
67613	734148.959213	4777327.555295	0.000000
67614	734408.479178	4777337.844168	0.000000
67616	734085.057524	4777341.860870	0.000000
67637	734444.762978	4777436.818327	0.000000
67638	733877.691645	4777441.206592	0.000000
67643	734476.010267	4777578.439302	0.000000
67645	734487.992364	4777635.748254	0.000000
67646	734973.791131	4777662.011004	0.000000
67648	734975.774679	4777674.177095	0.000000
67651	734844.832256	4777678.569702	0.000000
67654	734784.218165	4777691.347400	0.000000
67655	734881.234251	4777695.646921	0.000000
67656	734775.339865	4777693.454377	0.000000
67657	734758.899134	4777697.068783	0.000000
67668	734741.572443	4777700.863972	0.000000
67669	734734.799998	4777702.376391	0.000000
67675	734794.392749	4777715.215037	0.000000
67677	734784.812284	4777717.842645	0.000000
67678	734764.482344	4777722.746291	0.000000
67679	734752.739105	4777725.021453	0.000000
67680	734743.876546	4777726.673123	0.000000
67682	734736.299128	4777728.380192	0.000000
67684	734736.567216	4777731.002434	0.000000
67685	734609.267245	4777729.020225	0.000000
67686	734755.164309	4777734.545185	0.000000
67696	734757.314585	4777743.536845	0.000000
67698	734515.690103	4777736.062114	0.000000
67701	734516.558718	4777741.829490	0.000000
67703	734657.930656	4777749.120275	0.000000
67704	734534.575562	4777746.374628	0.000000
67705	734525.878612	4777748.187942	0.000000
67706	734518.165759	4777750.046255	0.000000
67709	734537.465715	4777773.638196	0.000000
67711	734531.644017	4777774.038259	0.000000
67712	734537.937552	4777776.022817	0.000000
67713	734523.441603	4777774.500939	0.000000
67714	734500.307347	4777778.296987	0.000000
67717	734493.561860	4777779.977350	0.000000
67718	734507.327577	4777784.965448	0.000000
67719	734494.687135	4777787.755002	0.000000
67720	734770.328031	4777799.203040	0.000000
67721	734393.609164	4777794.551497	0.000000
67722	734079.236513	4777786.891770	0.000000
67723	734383.307211	4777801.113244	0.000000
67726	734141.958548	4777798.976020	0.000000
67727	734385.654878	4777811.957321	0.000000
67729	734386.063088	4777814.061760	0.000000
67731	734145.683753	4777815.493589	0.000000
67732	734778.807615	4777839.635450	0.000000
67733	734258.578809	4777825.322509	0.000000
67734	734389.421383	4777831.756633	0.000000
67736	734261.149448	4777837.741991	0.000000
67738	734141.955334	4777842.451626	0.000000
67756	734774.888019	4777691.437357	0.000000
67760	734741.113982	4777698.802251	0.000000
67764	734544.778099	4777898.190942	0.000000
67816	735132.746391	4779826.907312	0.000000
67818	740775.032709	4777069.479203	0.000000
67821	740834.820492	4776698.151920	0.000000
67826	737631.068843	4779582.521302	0.000000
67828	735168.834526	4779802.245553	0.000000
67829	738455.647937	4778000.694538	0.000000
67830	740827.558953	4777150.419659	0.000000
67833	735148.251519	4779895.058995	0.000000
67834	740737.362502	4777022.323529	0.000000
67835	740920.081506	4776655.684306	0.000000
67837	740615.662603	4776638.049169	0.000000
67845	740859.815330	4776661.105060	0.000000
67851	736677.209622	4784514.487530	0.000000
67852	737710.266625	4779489.267596	0.000000
67854	738295.444941	4778097.935346	0.000000
67856	740577.745399	4776622.722121	0.000000
67861	740620.236487	4776656.202561	0.000000
67865	738562.586415	4775893.388506	0.000000
67866	738724.356712	4775990.976353	0.000000
67869	739697.621301	4777680.031891	0.000000
67885	739697.777494	4777720.290979	0.000000
67938	739154.760724	4779219.244152	0.000000
67977	736415.731459	4780850.927595	0.000000
67986	735373.543002	4777895.122920	0.000000
67987	735381.124026	4777923.260774	0.000000
67992	735955.444033	4778234.539717	0.000000
67996	735965.861283	4778193.636634	0.000000
67997	736002.960305	4778200.792581	0.000000
68008	739112.322623	4779467.837214	0.000000
68025	739913.295234	4776625.236522	0.000000
68034	739896.913453	4776648.289531	0.000000
68041	739923.719982	4776674.441502	0.000000
68046	739938.583362	4776689.898522	0.000000
68048	739914.121081	4776712.200038	0.000000
68155	738515.338192	4781405.304773	0.000000
68159	738591.933361	4781471.860931	0.000000
68240	738600.141766	4781733.795889	0.000000
68279	738713.458874	4781785.951347	0.000000
68285	738729.309916	4781795.714493	0.000000
68286	738455.540036	4781790.242263	0.000000
68289	738378.620492	4781819.494566	0.000000
68303	738490.137611	4782001.995367	0.000000
68387	739650.863460	4778457.683792	0.000000
68389	739738.612801	4783220.434230	0.000000
68420	738454.197803	4779489.709298	0.000000
68464	739749.571382	4778672.733128	0.000000
68480	737304.499296	4775926.644637	0.000000
68486	737224.287622	4775910.943752	0.000000
68497	739695.418804	4775744.394165	0.000000
68499	740803.498482	4776563.261998	0.000000
68524	737512.920696	4776005.844731	0.000000
68544	740527.755187	4777188.026547	0.000000
68558	740813.885127	4777958.576451	0.000000
68573	740742.260788	4776524.881676	0.000000
68575	740861.229362	4777928.224416	0.000000
68576	737469.063582	4775960.550860	0.000000
68577	739227.908842	4775955.629340	0.000000
68594	740561.013229	4777169.762779	0.000000
68604	739211.554583	4775994.652733	0.000000
68613	739530.207105	4778354.452461	0.000000
68626	737310.252103	4775804.430866	0.000000
68627	737182.452792	4775769.261212	0.000000
68675	735982.202353	4774607.672815	0.000000
68681	733240.245861	4775430.554526	0.000000
68701	738010.643219	4778164.817213	0.000000
68713	737181.383180	4775793.920260	0.000000
68717	737293.190523	4775524.338822	0.000000
68718	737266.035742	4775794.207841	0.000000
68719	737154.026232	4775752.994379	0.000000
68727	737917.324008	4777600.020007	0.000000
68734	738001.665967	4778179.993201	0.000000
68735	735986.567112	4776470.759184	0.000000
68751	737240.402613	4775673.770880	0.000000
68761	735917.919294	4776461.255693	0.000000
68770	737173.678327	4775664.500102	0.000000
68810	737361.382928	4775854.780361	0.000000
68814	737507.953526	4775773.230264	0.000000
68823	737465.841215	4775621.862060	0.000000
68825	737320.019295	4775831.435241	0.000000
68902	737887.147765	4782675.057435	0.000000
68904	737849.507266	4782655.015986	0.000000
68932	739688.187243	4776614.348815	0.000000
68933	739672.852540	4776494.316823	0.000000
68934	739690.961575	4776615.391542	0.000000
68936	739688.811912	4776615.816346	0.000000
68937	739689.101231	4776616.393626	0.000000
68942	739713.876588	4776660.709687	0.000000
68945	739635.110269	4776714.072796	0.000000
68947	739618.962933	4776731.185565	0.000000
68948	739610.077140	4776732.018551	0.000000
68951	739626.094676	4776735.517212	0.000000
68957	739604.558685	4776745.301706	0.000000
68962	739595.505898	4776753.668026	0.000000
68968	739515.306784	4776790.825037	0.000000
68972	739525.488022	4776808.307182	0.000000
69004	739355.350387	4776918.531852	0.000000
69007	739399.647259	4776929.683825	0.000000
69008	739384.492406	4776939.214920	0.000000
69013	739317.716082	4776984.707077	0.000000
69016	739303.471418	4777000.808684	0.000000
69018	739443.281096	4777015.137083	0.000000
69022	739472.987323	4777063.105996	0.000000
69024	739450.745857	4777072.599227	0.000000
69027	739384.183893	4777087.418888	0.000000
69028	739380.698782	4777094.324153	0.000000
69030	739347.854001	4777102.077583	0.000000
69033	739294.719762	4777108.062425	0.000000
69039	739415.763041	4777150.954237	0.000000
69042	739390.608458	4777168.707345	0.000000
69048	739398.593027	4777196.297851	0.000000
69073	736729.186643	4782442.402077	0.000000
69074	736685.565918	4782448.601554	0.000000
69075	736730.455391	4782453.198794	0.000000
69076	736686.872313	4782459.722034	0.000000
69077	736731.750859	4782464.163234	0.000000
69078	736687.997386	4782469.268355	0.000000
69079	736732.766628	4782472.871801	0.000000
69080	736689.146477	4782479.060142	0.000000
69081	736734.112061	4782484.271643	0.000000
69082	736690.529560	4782490.783745	0.000000
69119	737191.017864	4784522.994495	0.000000
69123	737257.392009	4784558.913575	0.000000
69125	737225.993184	4784563.177748	0.000000
69126	737221.074845	4784564.195963	0.000000
69128	737200.833706	4784567.982180	0.000000
69138	737207.226457	4784597.249644	0.000000
69143	737210.012404	4784610.000965	0.000000
69145	737238.432898	4784628.583735	0.000000
69154	737248.847944	4784659.414910	0.000000
69159	737228.579119	4784695.024438	0.000000
69211	741174.508243	4789829.565842	0.000000
69213	741203.763533	4789838.622915	0.000000
69274	741215.935660	4789916.719097	0.000000
69280	741211.002938	4789929.665697	0.000000
69281	741208.409817	4789937.646844	0.000000
69287	741213.287665	4789950.274827	0.000000
69302	741331.470954	4790016.415054	0.000000
69303	741373.770377	4790027.037590	0.000000
69325	741264.711591	4790262.457096	0.000000
69327	741248.921946	4790290.764037	0.000000
69328	741238.863052	4790309.066296	0.000000
69335	743845.051714	4790542.424151	0.000000
69336	743907.610257	4790571.594911	0.000000
69337	743900.290284	4790584.531987	0.000000
69345	746827.223088	4791620.625058	0.000000
69493	734790.631397	4777992.931686	0.000000
69628	734412.377505	4777265.715026	0.000000
69629	734393.896731	4777269.882873	0.000000
69841	733608.258731	4776407.758646	0.000000
69842	733635.271034	4776380.775613	0.000000
70363	740160.082152	4777761.053925	0.000000
70364	740156.761182	4777794.029515	0.000000
70365	740159.709410	4777810.001425	0.000000
70366	740163.692165	4777781.363655	0.000000
70371	740361.037728	4778049.126949	0.000000
70405	739246.944738	4776438.113414	0.000000
70406	739252.548972	4776448.373417	0.000000
70407	739254.144467	4776451.898757	0.000000
70408	739259.759154	4776462.092417	0.000000
70413	739387.025684	4776846.899000	0.000000
70414	739391.213121	4776851.549549	0.000000
70438	739413.546131	4776996.968195	0.000000
70442	739470.171453	4776911.356129	0.000000
70444	739491.411902	4776917.150747	0.000000
70447	739482.523402	4776922.242642	0.000000
70453	739418.351487	4776942.272249	0.000000
70454	739416.395909	4776943.437849	0.000000
70456	739405.132582	4776950.036545	0.000000
70458	739406.633209	4776952.313197	0.000000
70469	739392.263546	4776978.228965	0.000000
70475	739387.612289	4776984.003540	0.000000
70488	739410.461273	4776998.739074	0.000000
70489	739436.663598	4777000.115376	0.000000
70490	739406.801292	4777000.878944	0.000000
70496	739369.199260	4777009.988616	0.000000
70497	739414.482816	4777012.980144	0.000000
70502	739346.624435	4777018.302909	0.000000
70504	739332.653546	4777024.751035	0.000000
70505	739379.564221	4777027.110050	0.000000
70506	739340.044086	4777026.811940	0.000000
70513	739333.687987	4777028.935013	0.000000
70514	739341.071946	4777030.951209	0.000000
70516	739334.810091	4777032.710639	0.000000
70520	739345.579129	4777046.910601	0.000000
70530	739357.408973	4777092.149622	0.000000
70531	739358.011584	4777093.549630	0.000000
70532	739358.434911	4777096.110913	0.000000
70543	739398.873212	4777201.078057	0.000000
70547	739879.403092	4776703.416774	0.000000
70550	739841.267560	4776784.583618	0.000000
70552	739755.320564	4776831.309924	0.000000
70554	739829.476987	4776902.016148	0.000000
70555	739805.254283	4776914.296372	0.000000
70559	739736.496230	4776950.941451	0.000000
70562	739498.269404	4777092.983473	0.000000
70563	739831.725562	4777109.256740	0.000000
70571	739568.457369	4777199.152910	0.000000
70573	739839.439580	4777255.619896	0.000000
70575	739849.121239	4777291.188087	0.000000
70616	735167.061458	4777956.132336	0.000000
70619	734576.162374	4778021.960145	0.000000
70622	734542.740931	4778029.549291	0.000000
70630	739593.475286	4776756.965935	0.000000
70632	739590.520779	4776763.600653	0.000000
70643	739558.603646	4776776.434171	0.000000
70672	740727.426333	4775784.441689	0.000000
70675	740727.265577	4775788.995157	0.000000
70677	740619.192024	4775790.451390	0.000000
70678	740607.862475	4775790.985667	0.000000
70679	740640.039989	4775792.443653	0.000000
70681	740654.067223	4775801.134038	0.000000
70682	740602.372822	4775800.377266	0.000000
70686	740896.078340	4775823.846478	0.000000
70687	740596.114188	4775811.932345	0.000000
70688	739549.132002	4776818.979024	0.000000
70689	739544.747859	4776821.782805	0.000000
70692	739533.407396	4776828.712194	0.000000
70696	739557.888470	4776841.759754	0.000000
70698	739560.331438	4776845.737521	0.000000
70831	738796.029273	4776449.991690	0.000000
70835	739552.469481	4776287.395081	0.000000
70836	739505.152664	4776279.750244	0.000000
70837	739503.766682	4776308.301482	0.000000
70851	745186.194201	4794433.059703	0.000000
70853	747407.391917	4793164.662431	0.000000
70867	746362.130086	4792342.651153	0.000000
70871	746300.072759	4793026.847959	0.000000
70875	746831.971618	4794359.955902	0.000000
70876	747111.765244	4793355.931070	0.000000
70879	745270.192007	4793194.947836	0.000000
70880	745557.510557	4792062.157204	0.000000
70888	747318.045023	4793184.935687	0.000000
70889	746327.739610	4794284.231201	0.000000
70891	747211.369782	4793552.333846	0.000000
70893	745881.459393	4793216.193487	0.000000
70899	745796.655433	4794617.120574	0.000000
70903	745121.354706	4793721.329551	0.000000
70907	745753.200914	4791941.965282	0.000000
70915	745621.196143	4794587.784812	0.000000
70920	745324.855632	4792913.444452	0.000000
70922	746009.096473	4793216.040480	0.000000
70924	745955.129312	4794369.778842	0.000000
70928	745384.094980	4792917.878398	0.000000
70935	746001.969204	4791842.107876	0.000000
70940	745384.434248	4792098.142579	0.000000
70948	745094.445540	4794022.987176	0.000000
70949	746341.417112	4792119.825236	0.000000
70952	746340.530176	4792817.620088	0.000000
70955	746104.874883	4791867.503438	0.000000
70957	746337.248886	4794407.252131	0.000000
70962	746943.143973	4794127.382224	0.000000
70963	745166.550033	4792065.888181	0.000000
70967	746367.545846	4792300.310298	0.000000
70970	745738.493297	4791943.979203	0.000000
70971	745667.635697	4793206.831666	0.000000
70972	746340.292662	4792859.971104	0.000000
70977	745192.289171	4793262.069478	0.000000
70978	745540.737054	4792066.899197	0.000000
70985	747376.582370	4793179.819774	0.000000
70987	745794.947299	4791929.932437	0.000000
70988	746283.748754	4792919.861194	0.000000
70999	745878.435936	4791813.341813	0.000000
71010	746293.871133	4793734.059188	0.000000
71038	737320.894689	4777310.665741	0.000000
71039	736883.075714	4777425.331432	0.000000
71164	751287.420240	4788519.886306	0.000000
71165	751128.631312	4788684.616190	0.000000
71166	751136.410011	4788874.635868	0.000000
71167	750881.000388	4788847.189814	0.000000
71168	750968.095474	4788856.980697	0.000000
71171	750942.546086	4788905.360100	0.000000
71174	751399.621221	4788971.923160	0.000000
71209	734322.298315	4778626.178902	0.000000
71246	748242.781097	4795965.974224	0.000000
71257	746648.638931	4792275.805358	0.000000
71260	745659.331231	4793748.606214	0.000000
71266	747717.799126	4796442.276409	0.000000
71268	746492.922494	4792913.180884	0.000000
71269	746240.787175	4792293.016544	0.000000
71273	746259.637099	4793181.128224	0.000000
71279	748895.904503	4795236.731528	0.000000
71283	747720.153179	4796705.200756	0.000000
71285	748119.954041	4794887.132315	0.000000
71290	748391.302281	4795840.186291	0.000000
71293	746473.430590	4792075.221072	0.000000
71302	746414.534503	4793189.635054	0.000000
71303	746161.910276	4791740.447974	0.000000
71312	745767.187298	4793210.939165	0.000000
71314	747346.811959	4794534.338574	0.000000
71315	746620.297219	4792209.839654	0.000000
71319	745934.786427	4793746.425472	0.000000
71321	747973.716517	4796877.904354	0.000000
71326	744570.555517	4790850.726268	0.000000
71332	746389.371842	4791926.561371	0.000000
71334	746457.619131	4792784.930023	0.000000
71341	747672.457518	4796668.814272	0.000000
71342	747937.802375	4794804.409106	0.000000
71355	746307.896694	4792550.377829	0.000000
71359	746862.982133	4792390.608347	0.000000
71361	747109.184761	4794423.413909	0.000000
71371	746739.807945	4792276.529652	0.000000
71376	748516.201539	4795067.856282	0.000000
71379	748123.396803	4796057.355220	0.000000
71390	746807.453381	4792318.236405	0.000000
71391	748616.486168	4795120.000652	0.000000
71396	747386.491120	4796445.862223	0.000000
71397	747779.330740	4794730.997654	0.000000
71402	748731.709704	4795512.394793	0.000000
71405	746693.238623	4792292.851913	0.000000
71409	746503.326242	4792192.899230	0.000000
71410	746815.649782	4792262.785134	0.000000
71414	746643.273613	4792244.037871	0.000000
71418	748369.947945	4795005.977067	0.000000
71420	747552.426640	4796560.321617	0.000000
71435	747484.532549	4796512.967093	0.000000
71436	747579.659319	4794645.987274	0.000000
71465	733887.030951	4776925.724817	0.000000
71466	733853.302714	4776944.748633	0.000000
71467	734510.543873	4777769.854017	0.000000
71468	734492.505831	4777774.448150	0.000000
71527	740399.517673	4789224.765547	0.000000
71567	746380.887768	4792804.328525	0.000000
71579	740350.452134	4789241.532408	0.000000
71598	741979.870895	4790008.605227	0.000000
71615	745179.089632	4792912.833003	0.000000
71694	745284.778367	4792338.862349	0.000000
71696	744657.879515	4792010.937357	0.000000
71713	745022.890957	4792043.816719	0.000000
71720	744942.925977	4792209.452805	0.000000
71724	745411.756713	4791956.406572	0.000000
71758	745258.344109	4792372.481084	0.000000
71761	744864.369790	4792015.651546	0.000000
71766	745327.210589	4791692.410639	0.000000
71767	744993.117047	4792164.068802	0.000000
71773	745327.048709	4791802.344852	0.000000
71787	745269.769763	4791843.044425	0.000000
71789	745323.507700	4792484.110411	0.000000
71790	745372.874823	4791950.863242	0.000000
71794	745235.926549	4791833.269148	0.000000
71809	745276.293294	4791908.181137	0.000000
71817	745248.634765	4792077.507101	0.000000
71824	745368.499522	4791802.075617	0.000000
71851	745513.918901	4792078.039159	0.000000
71852	745544.539201	4791870.420788	0.000000
71864	745200.283211	4791885.671939	0.000000
71870	745288.245118	4792083.120592	0.000000
71873	744656.747608	4792047.283486	0.000000
71880	745587.573948	4791971.031600	0.000000
71886	745304.082597	4792085.594902	0.000000
71890	745078.073044	4792052.293386	0.000000
71898	745573.821057	4792053.361633	0.000000
71899	745288.011298	4792342.760320	0.000000
71904	745043.060000	4792148.980221	0.000000
71916	745152.277832	4791952.374296	0.000000
71918	745306.059792	4792619.030815	0.000000
71927	745092.813201	4791943.141848	0.000000
71932	744854.227252	4792078.840447	0.000000
71939	745319.622604	4791761.952545	0.000000
71949	745551.011454	4791969.697021	0.000000
71960	745269.593265	4791819.139492	0.000000
71977	745593.549502	4791841.445698	0.000000
72001	745719.225099	4791959.895834	0.000000
72047	744131.680433	4794107.464915	0.000000
72065	745932.499465	4794336.028802	0.000000
72070	744950.188160	4793682.737908	0.000000
72078	745942.264683	4794306.345469	0.000000
72085	744769.846202	4794853.558987	0.000000
72094	745599.994256	4791826.921669	0.000000
72143	745667.896817	4791766.836550	0.000000
72158	740863.635472	4775163.114049	0.000000
72174	740887.665556	4775177.284365	0.000000
72181	740900.959252	4775246.685998	0.000000
72182	740898.776220	4775109.145060	0.000000
72231	737178.315091	4779675.276468	0.000000
72248	739064.842570	4773874.584906	0.000000
72303	739222.240868	4775013.093954	0.000000
72405	734638.240852	4777545.228417	0.000000
72407	734634.717727	4777545.818740	0.000000
72408	734633.283915	4777546.058472	0.000000
72458	735105.537289	4777593.257164	0.000000
72459	735102.375691	4777597.062055	0.000000
72462	735041.999688	4777606.910297	0.000000
72463	735042.381117	4777608.368950	0.000000
72465	735038.744711	4777610.589682	0.000000
72466	735041.220138	4777612.743234	0.000000
72467	735039.283108	4777613.165670	0.000000
72469	735039.737658	4777615.338475	0.000000
72475	734970.411890	4777625.590283	0.000000
72487	735043.886022	4777635.118084	0.000000
72496	735045.441745	4777643.388842	0.000000
72497	735045.824381	4777646.937950	0.000000
72501	734979.973755	4777660.834291	0.000000
72517	735782.014229	4777524.483542	0.000000
72518	735788.707880	4777526.205120	0.000000
72547	735857.336409	4777535.718563	0.000000
72555	735876.393559	4777541.982281	0.000000
72566	735772.245663	4777542.414579	0.000000
72572	735853.499171	4777548.439680	0.000000
72600	735872.209623	4777555.069446	0.000000
72641	735934.445395	4777576.515845	0.000000
72648	735980.721234	4777589.059544	0.000000
72662	736007.974523	4777598.342825	0.000000
72665	735965.852890	4777600.397895	0.000000
72667	735952.320949	4777601.608367	0.000000
72668	736029.946991	4777606.509291	0.000000
72675	736000.615217	4777618.903340	0.000000
72706	736124.910277	4777578.431398	0.000000
72711	736101.883364	4777580.713630	0.000000
72714	736081.742095	4777582.706729	0.000000
72721	736102.771479	4777600.458988	0.000000
72745	736092.839028	4777652.253452	0.000000
72881	739840.460804	4777238.175531	0.000000
72883	739863.093859	4777262.701657	0.000000
72895	739827.820795	4777298.945150	0.000000
72924	739913.652863	4777247.012008	0.000000
72927	739844.249881	4777279.596635	0.000000
72933	736779.164496	4774298.786127	0.000000
72934	736844.086429	4774303.552805	0.000000
72935	736781.833131	4774303.615597	0.000000
72947	738126.599824	4772776.382371	0.000000
72953	739718.715888	4773054.410630	0.000000
72960	739571.546283	4773079.977476	0.000000
72963	739500.230109	4773123.253921	0.000000
72966	739634.747523	4773159.177908	0.000000
72974	739836.771797	4773272.279035	0.000000
72979	739264.901105	4773298.072688	0.000000
72980	739223.024848	4773339.025903	0.000000
72991	738171.553205	4774596.779341	0.000000
72993	738151.064791	4774646.012881	0.000000
72997	738028.215311	4774769.943877	0.000000
73001	737482.207796	4775227.224245	0.000000
73002	736103.885487	4775347.335220	0.000000
73008	736237.646485	4775921.776764	0.000000
73015	735727.742229	4776056.373766	0.000000
73017	735715.656433	4776063.984023	0.000000
73020	735660.438372	4776096.733920	0.000000
73021	735671.722851	4776218.134840	0.000000
73022	735658.697582	4776236.198157	0.000000
73025	736180.485098	4778190.609674	0.000000
73029	736220.579408	4778406.447763	0.000000
73031	755470.885364	4789036.915231	0.000000
73032	756960.075167	4789123.733385	0.000000
73051	755572.325328	4789409.694783	0.000000
73066	755329.667354	4789753.811920	0.000000
73073	755242.128203	4789852.197722	0.000000
73087	755228.870267	4789997.786906	0.000000
73114	755565.473913	4790566.798149	0.000000
73124	755142.264844	4790579.749264	0.000000
73309	758113.368541	4792747.955674	0.000000
73316	753754.313299	4792714.897936	0.000000
73320	753142.427930	4792733.396244	0.000000
73334	753221.565472	4792822.800080	0.000000
73335	753606.127145	4792841.205445	0.000000
73337	753625.846389	4792857.213117	0.000000
73348	753609.297958	4792893.174147	0.000000
73353	754021.597129	4792934.828834	0.000000
73368	754055.881688	4792997.583873	0.000000
73383	754560.630749	4793062.243668	0.000000
73404	754528.635493	4793130.989038	0.000000
73423	754992.126459	4793219.525297	0.000000
73426	755102.110259	4793226.675597	0.000000
73431	755010.408225	4793247.061352	0.000000
73478	756650.009880	4793585.890998	0.000000
73479	758031.258841	4793637.630938	0.000000
73485	757259.992096	4793653.639107	0.000000
73508	757229.505162	4793739.570613	0.000000
73513	757671.742541	4793775.147173	0.000000
73518	758042.848031	4793861.633536	0.000000
73630	737550.127673	4780676.531872	0.000000
73632	737186.716856	4780573.315040	0.000000
73638	737140.324282	4781117.112180	0.000000
73642	737114.190478	4780774.809880	0.000000
73645	737151.827536	4780686.853235	0.000000
73648	737084.845930	4780852.636466	0.000000
73653	737022.196290	4781002.825750	0.000000
73655	737197.115568	4780692.967710	0.000000
73656	737184.151143	4781142.879720	0.000000
73659	737404.658635	4780645.471289	0.000000
73660	737182.002070	4781118.330718	0.000000
73664	737213.874050	4781088.784708	0.000000
73665	737060.153050	4780957.767890	0.000000
73667	737065.217709	4780634.844227	0.000000
73670	737099.012473	4780853.140961	0.000000
73671	737151.529337	4780665.960365	0.000000
73673	737076.642871	4780860.690439	0.000000
73674	737156.704635	4780565.542235	0.000000
73682	737097.571467	4781005.094771	0.000000
73687	737108.012308	4780867.565097	0.000000
73691	737118.483033	4780854.719788	0.000000
73741	736714.344598	4781127.226779	0.000000
73745	736961.414059	4781105.755778	0.000000
73746	736706.621447	4781047.275966	0.000000
73754	738166.077945	4774285.097058	0.000000
73893	738079.877023	4782152.790856	0.000000
73899	738187.993937	4782166.626504	0.000000
73905	738179.283423	4782173.593900	0.000000
73919	738088.425620	4782189.306737	0.000000
73923	738163.411413	4782194.677298	0.000000
73930	738163.280358	4782198.887073	0.000000
73937	738113.223926	4782209.289153	0.000000
73944	738093.740291	4782216.569109	0.000000
73949	738112.428787	4782220.147500	0.000000
73951	738162.538368	4782222.646118	0.000000
73955	738081.413988	4782223.343389	0.000000
73956	738097.295636	4782224.544002	0.000000
73996	738001.577447	4782275.904328	0.000000
74061	738052.836689	4782385.380324	0.000000
74067	738053.969747	4782387.199112	0.000000
74070	738054.701762	4782388.381168	0.000000
74074	738041.131009	4782395.134200	0.000000
74075	738038.506185	4782396.165464	0.000000
74105	737837.304597	4782414.449322	0.000000
74128	737941.674677	4782438.936463	0.000000
74135	738219.453930	4778801.640465	0.000000
74138	738214.355377	4778812.348281	0.000000
74151	738370.621174	4778839.942631	0.000000
74157	738201.550713	4778839.621737	0.000000
74172	738638.547743	4778930.719290	0.000000
74173	738263.404792	4778917.832039	0.000000
74174	738705.748205	4778934.997534	0.000000
74175	738336.513555	4778922.947106	0.000000
74185	738393.082808	4778947.299324	0.000000
74187	738424.308520	4778957.354633	0.000000
74195	738256.847290	4778973.278660	0.000000
74210	738591.261815	4779020.844665	0.000000
74211	738260.264267	4779009.481378	0.000000
74218	738605.284316	4779039.527626	0.000000
74220	738452.185335	4779043.529208	0.000000
74221	738571.035761	4779048.124451	0.000000
74249	738493.167251	4779120.366384	0.000000
74253	738154.708809	4779120.344397	0.000000
74257	738160.054132	4779128.893247	0.000000
74268	738078.785659	4779146.412222	0.000000
74271	738163.911020	4779157.182985	0.000000
74275	738060.321213	4779166.705087	0.000000
74282	738081.557657	4779172.195417	0.000000
74290	738369.942158	4779191.010519	0.000000
74312	738509.525172	4779265.639352	0.000000
74323	739359.774303	4777009.946744	0.000000
74335	739343.080305	4777020.624795	0.000000
74337	739339.655815	4777025.108109	0.000000
74338	739333.152958	4777026.770120	0.000000
74346	740267.863937	4776511.770230	0.000000
74352	740273.121319	4776530.903704	0.000000
74353	740288.236202	4776534.360969	0.000000
74355	740237.610058	4776533.744270	0.000000
74358	740297.258023	4776550.947281	0.000000
74359	740229.743907	4776550.024474	0.000000
74365	740120.085994	4776566.988453	0.000000
74368	740088.958212	4776571.229593	0.000000
74370	740150.913655	4776586.533269	0.000000
74381	740052.703426	4776592.881846	0.000000
74383	740068.971817	4776600.137742	0.000000
74387	740124.687523	4776638.984482	0.000000
74405	739879.366596	4776708.853061	0.000000
74407	739899.342092	4776725.368356	0.000000
74434	740083.877452	4776907.491435	0.000000
74435	740496.004919	4776344.421469	0.000000
74436	740693.575708	4776362.191300	0.000000
74438	740679.461350	4776366.852619	0.000000
74441	740533.466754	4776371.318743	0.000000
74452	740515.736324	4776379.400041	0.000000
74454	740512.015361	4776382.093210	0.000000
74455	740686.120059	4776396.811109	0.000000
74457	740566.074032	4776399.312605	0.000000
74464	740672.299103	4776407.242889	0.000000
74465	740523.305371	4776402.051336	0.000000
74484	740660.110859	4776414.818924	0.000000
74487	740557.146346	4776411.474054	0.000000
74493	740634.801191	4776421.553738	0.000000
74499	740686.390457	4776428.156450	0.000000
74511	740416.115361	4776435.577469	0.000000
74512	740715.594953	4776446.345548	0.000000
74519	740442.978641	4776450.624830	0.000000
74522	740457.068063	4776458.672148	0.000000
74523	740435.253529	4776463.351466	0.000000
74524	740609.141756	4776474.445963	0.000000
74538	740306.303161	4776555.313740	0.000000
74546	740872.964603	4776428.007379	0.000000
74551	740856.021565	4776430.166494	0.000000
74587	742104.719132	4775965.500027	0.000000
74590	742136.259106	4775967.231618	0.000000
74592	742103.336224	4775970.710699	0.000000
74593	742119.836330	4775975.110773	0.000000
74594	742026.171192	4775974.242880	0.000000
74596	742133.163573	4775978.675409	0.000000
74611	742320.511768	4776034.715321	0.000000
74615	740930.259173	4776240.193071	0.000000
74619	741378.424190	4776266.197953	0.000000
74644	741405.418471	4776352.076840	0.000000
74645	741403.776869	4776353.564386	0.000000
74666	740901.058501	4776452.941203	0.000000
74668	740917.957325	4776479.469983	0.000000
74687	742377.671242	4776052.270640	0.000000
74688	742390.343048	4776056.157221	0.000000
74689	742269.794583	4776055.319926	0.000000
74690	742374.508998	4776062.599973	0.000000
74691	742455.985416	4776081.954540	0.000000
74692	742482.588945	4776087.748986	0.000000
74695	742561.044862	4776120.986507	0.000000
74699	742475.888865	4776119.647746	0.000000
74706	742544.196700	4776123.178274	0.000000
